filename,pred_label,prob_cls
Malignant/5888.jpg,1,0.9797278
Malignant/5863.jpg,1,0.8663757
Malignant/5877.jpg,1,0.8481057
Malignant/5687.jpg,1,0.9968748
Malignant/5693.jpg,1,0.9678756
Malignant/6173.jpg,1,0.8677413
Malignant/6601.jpg,1,0.70236677
Malignant/6167.jpg,0,0.2678062
Malignant/6198.jpg,1,0.6034142
Malignant/6007.jpg,1,0.9973922
Malignant/6013.jpg,1,0.97692037
Malignant/6563.jpg,1,0.52198863
Malignant/6205.jpg,1,0.82279724
Malignant/5718.jpg,1,0.5588983
Malignant/6211.jpg,1,0.8476889
Malignant/6577.jpg,1,0.5852341
Malignant/5730.jpg,1,0.5991528
Malignant/6239.jpg,1,0.7398505
Malignant/5724.jpg,1,0.5982911
Malignant/5917.jpg,1,0.7343178
Malignant/5903.jpg,1,0.69569266
Malignant/6588.jpg,1,0.890104
Malignant/6589.jpg,1,0.85482746
Malignant/5902.jpg,0,0.48811242
Malignant/5916.jpg,1,0.9583202
Malignant/5725.jpg,0,0.4608008
Malignant/6238.jpg,1,0.79254717
Malignant/5731.jpg,1,0.8653363
Malignant/6210.jpg,0,0.30836374
Malignant/5719.jpg,1,0.95897937
Malignant/6576.jpg,1,0.76909417
Malignant/6562.jpg,1,0.8288237
Malignant/6204.jpg,1,0.91916203
Malignant/6012.jpg,1,0.992098
Malignant/6006.jpg,1,0.9831913
Malignant/6199.jpg,1,0.59400386
Malignant/6600.jpg,1,0.8567351
Malignant/6166.jpg,1,0.61933756
Malignant/6172.jpg,1,0.9343399
Malignant/5692.jpg,1,0.51882493
Malignant/5686.jpg,1,0.907262
Malignant/5876.jpg,1,0.99754375
Malignant/5862.jpg,1,0.85398304
Malignant/5889.jpg,1,0.68020135
Malignant/5651.jpg,1,0.99369544
Malignant/6358.jpg,1,0.64198416
Malignant/5645.jpg,1,0.9909582
Malignant/6364.jpg,1,0.6565161
Malignant/6402.jpg,1,0.6655892
Malignant/6416.jpg,0,0.17866014
Malignant/5679.jpg,1,0.9844773
Malignant/6370.jpg,1,0.75671095
Malignant/5641.jpg,1,0.9994235
Malignant/5899.jpg,1,0.977688
Malignant/6348.jpg,1,0.94689864
Malignant/5655.jpg,1,0.97645164
Malignant/6374.jpg,1,0.6548066
Malignant/6412.jpg,1,0.6299299
Malignant/6406.jpg,1,0.5930311
Malignant/5669.jpg,1,0.86717266
Malignant/6360.jpg,1,0.86109346
Malignant/5682.jpg,1,0.7256838
Malignant/5696.jpg,0,0.48541304
Malignant/5866.jpg,1,0.73960286
Malignant/5872.jpg,1,0.83462816
Malignant/6176.jpg,0,0.49716392
Malignant/6162.jpg,1,0.6642401
Malignant/6189.jpg,1,0.90067726
Malignant/6002.jpg,0,0.2754891
Malignant/6016.jpg,1,0.92519593
Malignant/5735.jpg,1,0.7745838
Malignant/6228.jpg,1,0.90569365
Malignant/5721.jpg,1,0.7932424
Malignant/6200.jpg,1,0.7856962
Malignant/5709.jpg,0,0.292719
Malignant/6566.jpg,1,0.51079416
Malignant/6572.jpg,1,0.8882458
Malignant/6214.jpg,1,0.7855428
Malignant/6599.jpg,1,0.8893673
Malignant/5912.jpg,0,0.3980151
Malignant/5906.jpg,0,0.44556034
Malignant/5907.jpg,1,0.57695884
Malignant/5913.jpg,1,0.8691361
Malignant/6598.jpg,0,0.22606441
Malignant/6573.jpg,1,0.73131007
Malignant/6215.jpg,1,0.9975942
Malignant/5708.jpg,1,0.74337566
Malignant/6201.jpg,1,0.74772465
Malignant/6567.jpg,1,0.8252114
Malignant/5720.jpg,1,0.54638547
Malignant/6229.jpg,1,0.917145
Malignant/5734.jpg,0,0.30907845
Malignant/6017.jpg,0,0.14402741
Malignant/6003.jpg,0,0.23614188
Malignant/6188.jpg,1,0.88519984
Malignant/6163.jpg,1,0.75719833
Malignant/6177.jpg,1,0.9120235
Malignant/5873.jpg,0,0.35505778
Malignant/5867.jpg,1,0.5874177
Malignant/5697.jpg,1,0.9730249
Malignant/5683.jpg,1,0.9865368
Malignant/6407.jpg,1,0.83376515
Malignant/6361.jpg,1,0.880114
Malignant/5668.jpg,1,0.98538244
Malignant/6375.jpg,1,0.8530711
Malignant/6413.jpg,0,0.38372257
Malignant/5654.jpg,0,0.19438115
Malignant/6349.jpg,1,0.93042517
Malignant/5898.jpg,1,0.8108258
Malignant/5640.jpg,1,0.96242017
Malignant/5656.jpg,1,0.99602485
Malignant/6439.jpg,1,0.8176979
Malignant/5642.jpg,1,0.9325158
Malignant/6363.jpg,1,0.55401814
Malignant/6405.jpg,1,0.6055295
Malignant/6411.jpg,1,0.7811654
Malignant/6377.jpg,0,0.40059155
Malignant/5695.jpg,1,0.9870236
Malignant/6388.jpg,1,0.7868581
Malignant/5859.jpg,0,0.19418637
Malignant/5681.jpg,1,0.8388124
Malignant/5871.jpg,1,0.84163743
Malignant/5865.jpg,1,0.9238999
Malignant/6149.jpg,1,0.66890585
Malignant/6161.jpg,1,0.8695325
Malignant/6175.jpg,1,0.65363604
Malignant/6029.jpg,1,0.9321878
Malignant/6015.jpg,1,0.99618345
Malignant/6001.jpg,1,0.9314597
Malignant/5722.jpg,1,0.54798514
Malignant/6559.jpg,1,0.9306729
Malignant/5736.jpg,1,0.5393097
Malignant/6217.jpg,0,0.41384792
Malignant/6571.jpg,1,0.79561037
Malignant/6565.jpg,1,0.6345461
Malignant/6203.jpg,1,0.695436
Malignant/5939.jpg,1,0.5679388
Malignant/5905.jpg,1,0.8369685
Malignant/5911.jpg,1,0.9046149
Malignant/5910.jpg,1,0.93343866
Malignant/5904.jpg,0,0.4806396
Malignant/5938.jpg,1,0.6911705
Malignant/6564.jpg,1,0.83762395
Malignant/6202.jpg,1,0.6447963
Malignant/6216.jpg,1,0.77348536
Malignant/6570.jpg,1,0.9985727
Malignant/6558.jpg,1,0.7124535
Malignant/5737.jpg,1,0.82470423
Malignant/5723.jpg,1,0.779428
Malignant/6000.jpg,1,0.5802486
Malignant/6014.jpg,1,0.9718783
Malignant/6028.jpg,1,0.951093
Malignant/6174.jpg,1,0.6033294
Malignant/6160.jpg,1,0.9968014
Malignant/6148.jpg,1,0.9974049
Malignant/5864.jpg,1,0.8575534
Malignant/5870.jpg,1,0.7335631
Malignant/5680.jpg,1,0.98635846
Malignant/5858.jpg,1,0.60269976
Malignant/6389.jpg,1,0.8085664
Malignant/5694.jpg,1,0.7954106
Malignant/6410.jpg,1,0.9180269
Malignant/6376.jpg,0,0.36005336
Malignant/6362.jpg,1,0.86025304
Malignant/6404.jpg,1,0.94351906
Malignant/5643.jpg,0,0.4762021
Malignant/5657.jpg,1,0.9352131
Malignant/6438.jpg,0,0.22905801
Malignant/6305.jpg,1,0.94144076
Malignant/6463.jpg,1,0.8271388
Malignant/6477.jpg,0,0.26914594
Malignant/5618.jpg,1,0.9880728
Malignant/6311.jpg,1,0.91982895
Malignant/5630.jpg,1,0.9940006
Malignant/6339.jpg,1,0.5477668
Malignant/5624.jpg,1,0.97150743
Malignant/5817.jpg,1,0.78672075
Malignant/5803.jpg,0,0.48243254
Malignant/6488.jpg,1,0.5271938
Malignant/6107.jpg,0,0.37616608
Malignant/6113.jpg,1,0.8138863
Malignant/6073.jpg,1,0.70311517
Malignant/6067.jpg,1,0.8474137
Malignant/6098.jpg,1,0.81351703
Malignant/6271.jpg,1,0.98662925
Malignant/5778.jpg,1,0.7044948
Malignant/6517.jpg,1,0.74769604
Malignant/6503.jpg,1,0.9353791
Malignant/6265.jpg,1,0.85531616
Malignant/5744.jpg,1,0.6577742
Malignant/6259.jpg,1,0.988228
Malignant/5988.jpg,1,0.75686556
Malignant/5750.jpg,1,0.8332004
Malignant/5963.jpg,1,0.58519447
Malignant/5977.jpg,0,0.48162392
Malignant/5787.jpg,0,0.4330586
Malignant/5793.jpg,1,0.7175678
Malignant/5792.jpg,1,0.9552625
Malignant/5786.jpg,0,0.4112532
Malignant/5976.jpg,1,0.9511843
Malignant/5962.jpg,0,0.48618788
Malignant/5751.jpg,1,0.6237807
Malignant/5989.jpg,1,0.5478578
Malignant/6258.jpg,1,0.6318389
Malignant/5745.jpg,1,0.75118643
Malignant/6502.jpg,1,0.6449487
Malignant/6264.jpg,1,0.6762272
Malignant/5779.jpg,1,0.85091656
Malignant/6270.jpg,1,0.9856306
Malignant/6516.jpg,0,0.2760007
Malignant/6099.jpg,1,0.90559226
Malignant/6066.jpg,1,0.96127325
Malignant/6072.jpg,1,0.83940625
Malignant/6112.jpg,1,0.6580851
Malignant/6106.jpg,0,0.49972752
Malignant/6489.jpg,0,0.13854463
Malignant/5802.jpg,1,0.5993698
Malignant/5816.jpg,1,0.57221395
Malignant/5625.jpg,1,0.891187
Malignant/6338.jpg,0,0.35490474
Malignant/5631.jpg,1,0.98733807
Malignant/6476.jpg,1,0.8626822
Malignant/6310.jpg,1,0.60390353
Malignant/5619.jpg,1,0.99865985
Malignant/6304.jpg,1,0.95158404
Malignant/6462.jpg,1,0.5525796
Malignant/6312.jpg,1,0.6209916
Malignant/6474.jpg,1,0.677176
Malignant/6460.jpg,1,0.58466405
Malignant/6306.jpg,0,0.40682197
Malignant/5627.jpg,1,0.95647377
Malignant/6448.jpg,1,0.98604625
Malignant/5633.jpg,1,0.98951983
Malignant/5800.jpg,1,0.6173134
Malignant/5814.jpg,0,0.17087397
Malignant/5828.jpg,1,0.62940663
Malignant/6110.jpg,1,0.5021354
Malignant/6104.jpg,1,0.9839064
Malignant/6138.jpg,1,0.9333337
Malignant/6064.jpg,1,0.89812374
Malignant/6070.jpg,1,0.86432004
Malignant/6058.jpg,1,0.7798113
Malignant/6266.jpg,1,0.9797599
Malignant/6500.jpg,1,0.5414927
Malignant/6514.jpg,0,0.30498287
Malignant/6272.jpg,1,0.968796
Malignant/5753.jpg,1,0.5743778
Malignant/6528.jpg,1,0.9205272
Malignant/5747.jpg,1,0.97607285
Malignant/5974.jpg,1,0.7267956
Malignant/5960.jpg,1,0.55488974
Malignant/5790.jpg,1,0.52166015
Malignant/5948.jpg,0,0.13361727
Malignant/6299.jpg,1,0.8169823
Malignant/5784.jpg,1,0.7168242
Malignant/5785.jpg,1,0.78571206
Malignant/6298.jpg,1,0.8887273
Malignant/5949.jpg,1,0.57820374
Malignant/5791.jpg,0,0.4789578
Malignant/5961.jpg,1,0.5403052
Malignant/5975.jpg,1,0.53663003
Malignant/6529.jpg,1,0.9102039
Malignant/5746.jpg,0,0.4390966
Malignant/5752.jpg,1,0.88955474
Malignant/6515.jpg,1,0.9961802
Malignant/6273.jpg,1,0.7816211
Malignant/6267.jpg,1,0.6873473
Malignant/6501.jpg,1,0.8231277
Malignant/6059.jpg,1,0.73541254
Malignant/6071.jpg,1,0.8276923
Malignant/6065.jpg,1,0.9355787
Malignant/6139.jpg,0,0.14829044
Malignant/6105.jpg,0,0.19708218
Malignant/6111.jpg,0,0.47668457
Malignant/5829.jpg,1,0.7500871
Malignant/5815.jpg,0,0.49654198
Malignant/5801.jpg,1,0.84668046
Malignant/5632.jpg,0,0.29111755
Malignant/5626.jpg,1,0.8924025
Malignant/6449.jpg,1,0.5982336
Malignant/6461.jpg,1,0.7966753
Malignant/6307.jpg,1,0.95628047
Malignant/6313.jpg,1,0.7779672
Malignant/6475.jpg,1,0.91191393
Malignant/5622.jpg,1,0.9868449
Malignant/5636.jpg,1,0.9313952
Malignant/6459.jpg,1,0.8085559
Malignant/6471.jpg,1,0.8247291
Malignant/6317.jpg,0,0.16171376
Malignant/6303.jpg,1,0.53445005
Malignant/6465.jpg,1,0.8290782
Malignant/5839.jpg,1,0.7217744
Malignant/5805.jpg,1,0.78106797
Malignant/5811.jpg,1,0.55040884
Malignant/6129.jpg,1,0.9375312
Malignant/6115.jpg,1,0.9908947
Malignant/6101.jpg,1,0.7210308
Malignant/6049.jpg,1,0.8281662
Malignant/6061.jpg,1,0.5266235
Malignant/6075.jpg,1,0.8008559
Malignant/6539.jpg,1,0.80193
Malignant/5756.jpg,1,0.61598325
Malignant/5742.jpg,1,0.5029372
Malignant/6505.jpg,1,0.740071
Malignant/6263.jpg,1,0.9091209
Malignant/6277.jpg,0,0.48293063
Malignant/6511.jpg,0,0.49801394
Malignant/5795.jpg,1,0.78354174
Malignant/6288.jpg,1,0.8648265
Malignant/5781.jpg,1,0.7592842
Malignant/5959.jpg,1,0.77066356
Malignant/5971.jpg,1,0.5799376
Malignant/5965.jpg,1,0.9841448
Malignant/5964.jpg,0,0.37122858
Malignant/5970.jpg,1,0.6649685
Malignant/5958.jpg,1,0.7260949
Malignant/5780.jpg,0,0.16575861
Malignant/6289.jpg,1,0.77723235
Malignant/5794.jpg,1,0.7221282
Malignant/6276.jpg,1,0.51481986
Malignant/6510.jpg,1,0.78136265
Malignant/6504.jpg,1,0.9912422
Malignant/6262.jpg,1,0.7286665
Malignant/5743.jpg,1,0.9918464
Malignant/6538.jpg,1,0.83249915
Malignant/5757.jpg,0,0.49686638
Malignant/6074.jpg,1,0.94400024
Malignant/6060.jpg,1,0.95634687
Malignant/6048.jpg,1,0.9943486
Malignant/6100.jpg,1,0.88266444
Malignant/6114.jpg,1,0.7103472
Malignant/6128.jpg,1,0.9666443
Malignant/5810.jpg,1,0.97642106
Malignant/5804.jpg,1,0.9302842
Malignant/5838.jpg,1,0.6608253
Malignant/6302.jpg,1,0.55058247
Malignant/6464.jpg,0,0.11979792
Malignant/6470.jpg,1,0.98778546
Malignant/6316.jpg,1,0.8008778
Malignant/5637.jpg,1,0.9875178
Malignant/6458.jpg,1,0.91616124
Malignant/5623.jpg,1,0.9885218
Malignant/5635.jpg,1,0.68398416
Malignant/6328.jpg,1,0.8625983
Malignant/5621.jpg,1,0.8596837
Malignant/6466.jpg,1,0.6756686
Malignant/6300.jpg,1,0.91518366
Malignant/5609.jpg,1,0.9964066
Malignant/6314.jpg,0,0.4915695
Malignant/6472.jpg,1,0.5304168
Malignant/6499.jpg,1,0.9437124
Malignant/5812.jpg,1,0.5412647
Malignant/5806.jpg,0,0.18603566
Malignant/6102.jpg,1,0.78877264
Malignant/6116.jpg,1,0.60002106
Malignant/6076.jpg,0,0.45226175
Malignant/6062.jpg,1,0.8047365
Malignant/6089.jpg,1,0.95352906
Malignant/5999.jpg,1,0.93682486
Malignant/5741.jpg,1,0.79364985
Malignant/6248.jpg,1,0.91025335
Malignant/5755.jpg,0,0.46550518
Malignant/6512.jpg,1,0.87420356
Malignant/6274.jpg,1,0.94780344
Malignant/5769.jpg,0,0.4830919
Malignant/6260.jpg,1,0.8667909
Malignant/6506.jpg,1,0.8660895
Malignant/5782.jpg,1,0.8782064
Malignant/5796.jpg,1,0.75181156
Malignant/5966.jpg,1,0.737245
Malignant/5972.jpg,0,0.381566
Malignant/5973.jpg,1,0.5104314
Malignant/5967.jpg,1,0.8016633
Malignant/5797.jpg,1,0.86351955
Malignant/5783.jpg,1,0.76528627
Malignant/6261.jpg,1,0.9289452
Malignant/5768.jpg,1,0.8953213
Malignant/6507.jpg,1,0.7852589
Malignant/6513.jpg,1,0.814198
Malignant/6275.jpg,1,0.8719152
Malignant/5754.jpg,1,0.96430445
Malignant/6249.jpg,0,0.31055734
Malignant/5740.jpg,1,0.8928103
Malignant/5998.jpg,1,0.89131343
Malignant/6088.jpg,1,0.80027086
Malignant/6063.jpg,1,0.76578283
Malignant/6077.jpg,1,0.9360445
Malignant/6117.jpg,1,0.66165525
Malignant/6103.jpg,1,0.9398404
Malignant/5807.jpg,1,0.7414628
Malignant/5813.jpg,1,0.89695513
Malignant/6498.jpg,1,0.8110575
Malignant/6315.jpg,1,0.92208993
Malignant/6473.jpg,1,0.6180274
Malignant/6467.jpg,1,0.65946203
Malignant/5608.jpg,1,0.9760961
Malignant/6301.jpg,1,0.7037491
Malignant/5620.jpg,1,0.97524786
Malignant/6329.jpg,1,0.71515137
Malignant/5634.jpg,1,0.52174973
Malignant/6324.jpg,0,0.347681
Malignant/6442.jpg,0,0.42022866
Malignant/6456.jpg,1,0.78817517
Malignant/6330.jpg,0,0.3558092
Malignant/5639.jpg,1,0.9911281
Malignant/6318.jpg,0,0.47409508
Malignant/5611.jpg,1,0.8218411
Malignant/5605.jpg,1,0.9435412
Malignant/5836.jpg,0,0.28245872
Malignant/6481.jpg,1,0.95830387
Malignant/6495.jpg,1,0.670097
Malignant/5822.jpg,1,0.81911105
Malignant/6126.jpg,1,0.9479779
Malignant/6132.jpg,0,0.1215197
Malignant/6052.jpg,1,0.9938106
Malignant/6046.jpg,1,0.98979783
Malignant/6091.jpg,1,0.95862246
Malignant/6085.jpg,1,0.8914753
Malignant/5981.jpg,1,0.9592379
Malignant/5759.jpg,1,0.8805165
Malignant/6250.jpg,1,0.80587935
Malignant/6536.jpg,1,0.79604214
Malignant/6522.jpg,1,0.759202
Malignant/6244.jpg,1,0.7545144
Malignant/5995.jpg,1,0.64846474
Malignant/5765.jpg,1,0.9968161
Malignant/5771.jpg,1,0.63172483
Malignant/6278.jpg,1,0.9371736
Malignant/6293.jpg,1,0.96497005
Malignant/5942.jpg,1,0.7279158
Malignant/5956.jpg,1,0.6457037
Malignant/6287.jpg,0,0.32081243
Malignant/6286.jpg,0,0.19624802
Malignant/5957.jpg,0,0.41709775
Malignant/5943.jpg,1,0.8951705
Malignant/6292.jpg,0,0.29924694
Malignant/6279.jpg,0,0.4488461
Malignant/5770.jpg,0,0.457743
Malignant/5764.jpg,0,0.39468879
Malignant/6523.jpg,1,0.90994066
Malignant/5994.jpg,1,0.62911177
Malignant/6245.jpg,1,0.9732982
Malignant/6251.jpg,1,0.61839867
Malignant/5758.jpg,0,0.23255657
Malignant/5980.jpg,1,0.5019187
Malignant/6537.jpg,1,0.97975254
Malignant/6084.jpg,1,0.96265393
Malignant/6090.jpg,1,0.9021729
Malignant/6047.jpg,1,0.9561671
Malignant/6053.jpg,1,0.98220074
Malignant/6133.jpg,1,0.92343956
Malignant/6127.jpg,1,0.746454
Malignant/6494.jpg,1,0.6022027
Malignant/5823.jpg,1,0.9818749
Malignant/5837.jpg,1,0.911025
Malignant/6480.jpg,1,0.7640148
Malignant/5604.jpg,1,0.99077016
Malignant/5610.jpg,1,0.61455137
Malignant/6319.jpg,1,0.7090793
Malignant/6457.jpg,1,0.6572814
Malignant/5638.jpg,1,0.9175953
Malignant/6331.jpg,1,0.75548273
Malignant/6325.jpg,1,0.8126418
Malignant/6443.jpg,1,0.779039
Malignant/6333.jpg,1,0.9027521
Malignant/6455.jpg,1,0.7270679
Malignant/6441.jpg,1,0.55009687
Malignant/6327.jpg,1,0.79648054
Malignant/5606.jpg,1,0.9972772
Malignant/6469.jpg,1,0.72460085
Malignant/5612.jpg,1,0.6815786
Malignant/5821.jpg,1,0.9620806
Malignant/6496.jpg,1,0.85035175
Malignant/6482.jpg,1,0.56922644
Malignant/5835.jpg,0,0.44135547
Malignant/5809.jpg,1,0.8292493
Malignant/6131.jpg,1,0.6723115
Malignant/6125.jpg,1,0.71888345
Malignant/6119.jpg,1,0.7614622
Malignant/6045.jpg,1,0.8042915
Malignant/6051.jpg,1,0.98535454
Malignant/6079.jpg,0,0.4651484
Malignant/6086.jpg,1,0.9574788
Malignant/6092.jpg,1,0.695518
Malignant/6247.jpg,1,0.90442026
Malignant/5996.jpg,1,0.81203043
Malignant/6521.jpg,1,0.72771114
Malignant/6535.jpg,1,0.6079092
Malignant/5982.jpg,1,0.69281054
Malignant/6253.jpg,1,0.9173926
Malignant/5772.jpg,1,0.8010763
Malignant/6509.jpg,1,0.693746
Malignant/5766.jpg,0,0.45326668
Malignant/5955.jpg,1,0.578933
Malignant/6284.jpg,1,0.9020808
Malignant/6290.jpg,1,0.6937065
Malignant/5799.jpg,1,0.78886515
Malignant/5941.jpg,1,0.7759815
Malignant/5969.jpg,1,0.95095056
Malignant/5968.jpg,1,0.70753723
Malignant/5940.jpg,0,0.43200132
Malignant/5798.jpg,1,0.75743246
Malignant/6291.jpg,1,0.9242875
Malignant/6285.jpg,0,0.4929614
Malignant/5954.jpg,1,0.97843677
Malignant/6508.jpg,1,0.81921726
Malignant/5767.jpg,1,0.5716601
Malignant/5773.jpg,1,0.81253344
Malignant/6534.jpg,1,0.8245301
Malignant/6252.jpg,1,0.84709257
Malignant/5983.jpg,0,0.48025972
Malignant/5997.jpg,1,0.6832251
Malignant/6246.jpg,1,0.92834204
Malignant/6520.jpg,0,0.48148307
Malignant/6093.jpg,1,0.99433845
Malignant/6087.jpg,0,0.43407845
Malignant/6078.jpg,1,0.6069849
Malignant/6050.jpg,1,0.98890007
Malignant/6044.jpg,1,0.99236274
Malignant/6118.jpg,1,0.8961536
Malignant/6124.jpg,1,0.79617304
Malignant/6130.jpg,1,0.6687049
Malignant/5808.jpg,1,0.99662966
Malignant/6483.jpg,1,0.7616126
Malignant/5834.jpg,1,0.64407176
Malignant/5820.jpg,1,0.501433
Malignant/6497.jpg,1,0.890181
Malignant/5613.jpg,1,0.99870884
Malignant/5607.jpg,1,0.97948796
Malignant/6468.jpg,1,0.95802087
Malignant/6440.jpg,0,0.09495171
Malignant/6326.jpg,1,0.9982514
Malignant/6332.jpg,1,0.69886875
Malignant/6454.jpg,1,0.5895653
Malignant/5603.jpg,1,0.9890115
Malignant/5617.jpg,1,0.99209315
Malignant/6478.jpg,1,0.6686706
Malignant/6450.jpg,1,0.9532584
Malignant/6336.jpg,1,0.62853926
Malignant/6322.jpg,0,0.3648975
Malignant/6444.jpg,1,0.9795532
Malignant/5818.jpg,0,0.43739495
Malignant/6493.jpg,1,0.9979646
Malignant/5824.jpg,1,0.7031364
Malignant/5830.jpg,1,0.80233437
Malignant/6487.jpg,1,0.7081172
Malignant/6108.jpg,1,0.94621676
Malignant/6134.jpg,1,0.89841264
Malignant/6120.jpg,0,0.46944737
Malignant/6068.jpg,0,0.16278204
Malignant/6040.jpg,1,0.8671362
Malignant/6054.jpg,1,0.99189985
Malignant/6083.jpg,1,0.7320545
Malignant/6097.jpg,0,0.40594125
Malignant/6518.jpg,1,0.8152335
Malignant/5777.jpg,1,0.9629057
Malignant/5763.jpg,0,0.48359492
Malignant/6524.jpg,1,0.8002762
Malignant/6242.jpg,0,0.23373045
Malignant/5993.jpg,1,0.6376257
Malignant/5987.jpg,1,0.99265176
Malignant/6256.jpg,1,0.92149484
Malignant/6530.jpg,1,0.8931569
Malignant/5978.jpg,0,0.38624462
Malignant/5788.jpg,1,0.73644334
Malignant/5950.jpg,1,0.75179976
Malignant/6281.jpg,0,0.3897758
Malignant/6295.jpg,1,0.7542398
Malignant/5944.jpg,1,0.76980096
Malignant/5945.jpg,0,0.4209542
Malignant/6294.jpg,1,0.6261687
Malignant/6280.jpg,1,0.7549256
Malignant/5951.jpg,0,0.4917618
Malignant/5789.jpg,1,0.7022771
Malignant/5979.jpg,0,0.33885655
Malignant/6257.jpg,0,0.083228216
Malignant/5986.jpg,1,0.9464288
Malignant/6531.jpg,1,0.9314222
Malignant/6525.jpg,1,0.79847795
Malignant/5992.jpg,1,0.60231763
Malignant/6243.jpg,0,0.14119428
Malignant/5762.jpg,1,0.8470081
Malignant/6519.jpg,1,0.51493096
Malignant/5776.jpg,1,0.95103586
Malignant/6096.jpg,1,0.5104621
Malignant/6082.jpg,1,0.8204308
Malignant/6055.jpg,1,0.9880612
Malignant/6041.jpg,1,0.9857394
Malignant/6069.jpg,1,0.83039474
Malignant/6121.jpg,1,0.7043873
Malignant/6135.jpg,1,0.57522666
Malignant/6109.jpg,0,0.4777256
Malignant/5831.jpg,0,0.40011293
Malignant/6486.jpg,1,0.82700944
Malignant/6492.jpg,1,0.9987262
Malignant/5825.jpg,1,0.5087592
Malignant/5819.jpg,1,0.667028
Malignant/6323.jpg,1,0.8183653
Malignant/6445.jpg,1,0.8601434
Malignant/6451.jpg,1,0.79785514
Malignant/6337.jpg,1,0.9930506
Malignant/5616.jpg,1,0.99420255
Malignant/6479.jpg,1,0.7703563
Malignant/5602.jpg,1,0.9337292
Malignant/5614.jpg,1,0.9559945
Malignant/6309.jpg,1,0.7753735
Malignant/6447.jpg,1,0.7733241
Malignant/5628.jpg,1,0.9870034
Malignant/6321.jpg,1,0.8567583
Malignant/6335.jpg,1,0.7647516
Malignant/6453.jpg,1,0.59370714
Malignant/6484.jpg,0,0.36518207
Malignant/5833.jpg,1,0.717291
Malignant/5827.jpg,0,0.43523312
Malignant/6490.jpg,1,0.77884215
Malignant/6123.jpg,1,0.90388715
Malignant/6137.jpg,1,0.9971909
Malignant/6057.jpg,1,0.68654436
Malignant/6043.jpg,1,0.9923349
Malignant/6094.jpg,1,0.5559981
Malignant/6080.jpg,1,0.7023216
Malignant/6269.jpg,1,0.94888
Malignant/5760.jpg,1,0.93796873
Malignant/5774.jpg,0,0.39724848
Malignant/6533.jpg,1,0.71337396
Malignant/5984.jpg,1,0.80015224
Malignant/6255.jpg,1,0.6531738
Malignant/6241.jpg,0,0.2830771
Malignant/5990.jpg,1,0.7096326
Malignant/5748.jpg,1,0.5952351
Malignant/6527.jpg,1,0.5310668
Malignant/6296.jpg,1,0.8318464
Malignant/5947.jpg,1,0.7959939
